embedding_model,reranker_scenario,reranker_description,question_id,question,correct_answer,model_answer,is_correct,bleu,f1,response_time,error_message
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,86,حكم الوصية للوارث:,ب, ب: الوصية للوارث محرمة بإجماع العلماء إلا بإذن باقي الورثة ,True,0.005203424609196104,1.0,5.313398361206055,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,87,حكم وجوب صلاة الوتر:,ب, ب: صلاة الوتر سنة مؤكدة عند جمهور العلماء ,True,0.006883858510498897,1.0,4.536747932434082,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,88,حكم ذبح غير المسلم للحيوان المأكول:,ب, ب: ذبيحته حرام إلا ذبيحة أهل الكتاب بالشروط المعتبرة عند جمهور العلماء ,True,0.0044608951829991,1.0,5.474171161651611,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,89,حكم من سب الله أو رسوله:,ب, ب: هو كافر مرتد بإجماع العلماء ,True,0.008811835296733616,1.0,4.421133995056152,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,90,حكم اللعان بين الزوجين:,ب, ب: اللعان مشروع بإجماع العلماء عند التهمة بالزنا ,True,0.006065997938636506,1.0,4.75559401512146,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,91,حكم المباهلة في الدين:,ب, ب: المباهلة جائزة بإجماع العلماء عند الحاجة ,True,0.006626589205134352,1.0,3.427175760269165,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,92,حكم الرضاع المحرم للنكاح:,ب, ب: الرضاع يحرم النكاح بإجماع العلماء ,True,0.007633935801913548,1.0,3.863480567932129,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,93,حكم الحضانة للأطفال:,ب, ب: الحضانة واجبة بإجماع العلماء ,True,0.008588486560503192,1.0,3.5615458488464355,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,94,حكم الدعاء على الظالم:,ب, ب: الدعاء على الظالم جائز بإجماع العلماء ,True,0.00702083472657119,1.0,4.699379205703735,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,95,حكم مصافحة الرجل للمرأة الأجنبية:,ب, ب: المصافحة محرمة بإجماع العلماء ,True,0.008377152169377823,1.0,3.1840617656707764,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,96,حكم صلاة الكسوف والخسوف:,ب, ب: صلاة الكسوف سنة مؤكدة بإجماع العلماء ,True,0.0071638813215387015,1.0,4.357443571090698,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,97,حكم بيع العربون:,ب, ب: بيع العربون جائز عند جمهور العلماء ,True,0.007469938459592591,1.0,3.522359848022461,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,98,حكم إعارة السلاح في الفتنة:,ب, ب: إعارة السلاح محرمة بإجماع العلماء ,True,0.007633935801913548,1.0,4.853358745574951,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,99,حكم الوفاء بالكفارات:,ب, ب: الوفاء بالكفارات واجب بإجماع العلماء ,True,0.0071638813215387015,1.0,4.3862926959991455,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,100,حكم الوفاء بالنذر المباح:,ب, ب: الوفاء بالنذر واجب بإجماع العلماء ,True,0.007633935801913548,1.0,4.955212354660034,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,101,خيار المجلس عند المالكية:,ب, ب ,True,0.07249749990681824,1.0,3.0674684047698975,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,102,بيع الغرر اليسير في المذهب المالكي:,ب, ب ,True,0.07249749990681824,1.0,4.209758043289185,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,103,من شروط صحة الحج:,د, الجواب: د: جميع ما سبق ,False,0.011199617145528714,0.0,4.121530294418335,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,104,يبدأ الإحرام للحج من:,أ, الجواب: أ: المواقيت المكانية ,True,0.0092991042878441,1.0,2.5110526084899902,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,105,من محظورات الإحرام:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.780034303665161,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,106,الطواف حول الكعبة يكون:,ب, ب: عكس اتجاه عقارب الساعة ,True,0.01015265650850611,1.0,4.127766847610474,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,107,عدد أشواط السعي بين الصفا والمروة:,أ, الجواب: أ: سبعة أشواط ,True,0.011603982212675388,1.0,3.0158321857452393,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,108,الوقوف بعرفة يكون في اليوم:,ب, ب: التاسع من ذي الحجة ,True,0.011603982212675388,1.0,2.4793434143066406,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,109,رمي الجمرات يبدأ في:,ب, الجواب: ج: أيام التشريق ,False,0.010825057921671676,0.0,3.3668534755706787,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,110,طواف الإفاضة من:,ب, الجواب: ب: أركان الحج ,False,0.011603982212675388,0.0,3.9626693725585938,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,111,من أركان العمرة:,د, الإجابة الصحيحة هي: د: جميع ما سبق ,False,0.007986728673290205,0.0,4.378985404968262,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,112,متى يجوز التمتع بالعمرة إلى الحج؟,أ, الإجابة الصحيحة هي: أ: في أشهر الحج ,False,0.007805988703535686,0.0,3.435979127883911,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,113,من شروط طواف الإفاضة:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,4.076633453369141,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,114,المبيت بمزدلفة ليلة النحر:,ب, ب: واجب من واجبات الحج ,False,0.011199617145528714,0.0,4.243711471557617,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,115,أنواع النسك في الحج:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.2757797241210938,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,116,الهدي واجب على:,أ, الجواب: أ: المتمتع والقارن ,True,0.009849574084214482,1.0,2.594761610031128,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,117,من محظورات الإحرام للمرأة:,ج, ج: كلاهما ,True,0.021598265052211615,1.0,2.700566530227661,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,118,حكم التحلل من الإحرام قبل إتمام النسك:,ب, ب: جائز بشرط الاشتراط عند الإحرام ,True,0.008176856499690712,1.0,5.202118873596191,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,119,طواف الوداع:,ب, الجواب: ج: سنة للجميع ,False,0.011603982212675388,0.0,2.6699607372283936,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,120,حكم تأخير طواف الإفاضة إلى ما بعد أيام التشريق:,أ, الجواب: أ: جائز ,True,0.014936192853457254,1.0,3.5150845050811768,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,121,من أسباب وجوب دم الفدية:,ج, ج: كلاهما ,True,0.021598265052211615,1.0,4.719876289367676,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,122,العمرة في رمضان:,أ, الجواب: أ: تعدل حجة ,True,0.012518377344512808,1.0,3.2272353172302246,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,123,وقت صلاة الظهر حسب المذهب المالكي يبدأ من:,أ, الجواب الصحيح هو: أ: زوال الشمس ,True,0.008588486560503192,1.0,3.8956069946289062,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,124,وقت صلاة العصر حسب المذهب المالكي يبدأ من:,أ, الجواب الصحيح هو: أ: عندما يصير ظل كل شيء مثله ,True,0.006277466950757328,1.0,1.6877052783966064,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,125,وقت صلاة المغرب حسب المذهب المالكي:,ج, ج ,True,0.07249749990681824,1.0,3.729313373565674,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,126,وقت صلاة العشاء حسب المذهب المالكي يبدأ من:,ب, ب: مغيب الشفق الأحمر ,True,0.012042033681462784,1.0,3.481121778488159,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,127,من نواقض الوضوء في المذهب المالكي:,ب, ب ,True,0.07249749990681824,1.0,4.32687783241272,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,128,من شروط صحة صلاة الجمعة في المذهب المالكي:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,4.083628416061401,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,129,ينتقض الوضوء في المذهب المالكي بـ:,د, د: أ و ج ,False,0.023457495174891017,0.0,4.0273096561431885,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,130,الخطبة في صلاة الجمعة حسب المذهب المالكي:,أ, الجواب: أ: شرط من شروط صحتها ,True,0.0092991042878441,1.0,3.3503072261810303,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,131,النوم الثقيل المستغرق في المذهب المالكي:,أ, الإجابة الصحيحة هي: أ. ,True,0.011199617145528714,1.0,3.781148910522461,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,132,وقت الضرورة لصلاة العصر حسب المذهب المالكي:,ب, ب: ليس له وقت ضرورة في المشهور ,True,0.008811835296733616,1.0,4.099379062652588,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,133,أركان الإسلام عددها:,أ, الجواب: أركان الإسلام عددها: أ: خمسة ,True,0.007633935801913548,1.0,4.0191426277160645,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,134,أي من التالي ليس من أركان الإيمان:,ج, ج ,True,0.07249749990681824,1.0,3.7011537551879883,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,135,الإحسان في الإسلام يعني:,أ," الإحسان في الإسلام يعني: 
أ: أن تعبد الله كأنك تراه، فإن لم تكن تراه فإنه يراك ",True,0.004079981195306543,1.0,4.027329444885254,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,136,الفرق الأساسي بين الزكاة والصدقة أن:,ب, ب: الزكاة فريضة والصدقة تطوعية ,True,0.008811835296733616,1.0,5.267273902893066,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,137,أجر صيام يوم عرفة للحاج:,ب, ب: لا يُسن للحاج صيام يوم عرفة ,False,0.008811835296733616,0.0,4.388425350189209,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,138,أجر صيام يوم عاشوراء:,ب, ب: يكفر السنة التي قبله فقط ,True,0.009565665109256835,1.0,2.609710931777954,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,139,ليلة القدر هي:,أ, الجواب: أ: ليلة من العشر الأواخر من رمضان ,True,0.006883858510498897,1.0,3.3634729385375977,
Arabic-SBERT-100K,cross_encoder,Cross-Encoder MS-MARCO,140,القهقهة (الضحك بصوت) في الصلاة حسب المذهب المالكي:,أ, أ: القهقهة تبطل الصلاة ولا تنقض الوضوء ,True,0.007313425995364251,1.0,4.209648132324219,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,1,حكم الطهارة لمن أراد أداء الصلاة:,أ, الجواب الصحيح هو: أ: واجبة بإجماع المسلمين ,True,0.0067525623389387635,1.0,5.522627592086792,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,2,ما هو حكم الوضوء بفضل وضوء مسلم آخر:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.8685758113861084,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,3,حكم وضوء الرجل والمرأة معاً في إناء واحد:,ج, ج: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.4853618144989014,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,4,حكم ماء البحر للوضوء:,أ, الجواب الصحيح هو: أ: طهور بإجماع العلماء ,True,0.00702083472657119,1.0,5.934255838394165,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,5,حكم الوضوء بالمائعات غير الماء:,ب, ب: لا يجوز بإجماع العلماء (عدا النبيذ محل خلاف) ,True,0.00616976802746866,1.0,3.276618003845215,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,6,حكم الاستنجاء بالماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.500208854675293,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,7,حكم الاستجمار بالأحجار:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,2.9671452045440674,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,8,حكم الجمع بين الاستجمار والاستنجاء بالماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.993255615234375,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,9,حكم الاستجمار بغير الحجارة:,ب, ب: جائز بالطاهر المنقي ما لم يكن طعاماً ,True,0.0071638813215387015,1.0,4.279938459396362,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,10,حكم الاستجمار مع وجود الماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,2.654768705368042,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,11,حكم الاستنجاء باليد اليمنى:,ب, ب: منهي عنه بإجماع العلماء ,True,0.009849574084214482,1.0,3.8956894874572754,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,12,حكم السواك عند الصلاة:,ب, ب: مستحب ومشروع بإجماع العلماء ,True,0.008811835296733616,1.0,3.342602014541626,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,13,حكم الختان للرجال:,ب, ب: من سنن الإسلام ومشروع بإجماع العلماء ,True,0.0071638813215387015,1.0,3.3269522190093994,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,14,حكم التثليث في الوضوء:,ب, ب: غير واجب بإجماع العلماء ,True,0.009849574084214482,1.0,3.4853405952453613,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,15,ما هو حكم استقبال القبلة في الصلاة:,ب, ب: واجب بإجماع العلماء ,True,0.011199617145528714,1.0,2.8951902389526367,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,16,حكم الطهارة للصلاة:,ب, ب: واجبة بإجماع المسلمين ,True,0.010477009940175953,1.0,3.2238805294036865,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,17,حكم قراءة الفاتحة في الصلاة:,ب, ب: واجبة بإجماع العلماء ,True,0.010825057921671676,1.0,4.141499280929565,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,18,حكم الزكاة في الإسلام:,ب, ب: واجبة بإجماع المسلمين ,True,0.010477009940175953,1.0,4.572803020477295,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,19,حكم التيمم عند عدم وجود الماء:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,4.534034967422485,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,20,حكم المسح على الخفين:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.6443331241607666,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,21,حكم الصلاة على الميت:,ب, ب: فرض كفاية بإجماع العلماء ,True,0.009565665109256835,1.0,2.4307057857513428,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,22,حكم سجود السهو:,ب, الجواب: ج: سنة مؤكدة ,False,0.012042033681462784,0.0,4.682048082351685,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,23,حكم صلاة الجمعة على الرجال:,ب, ب: فرض عين بإجماع العلماء ,True,0.01015265650850611,1.0,2.8937177658081055,
Arabic-SBERT-100K,mini_reranker,miniReranker Arabic v1,24,حكم صلاة العيدين:,ب, ب: سنة مؤكدة عند جمهور العلماء ,True,0.008811835296733616,1.0,3.3684966564178467,
